"Id","poradi","obdobi","datum","schuze","url","cisloHlasovani","celeJmeno","narozeni","HsProcessType","OsobaId","funkce","tema","text","pocetSlov","politiciZminky","temata"
2021_6_00963,963,2021,2022-01-26,6,http://www.psp.cz/eknih/2021ps/stenprot/006schuz/s006237.htm,,Berenika Peštová,,person,,Poslankyně,61. Návrh na volbu místopředsedy Poslanecké sněmovny,"Děkuji za slovo. Vážený pane předsedající, vážení členové vlády, vážené kolegyně, vážení kolegové, jak již řekla paní ministryně, připravila jsem si tedy úvodní slovo, protože jsem čekala, že bude tento návrh víc předložen. Máme před sebou druhý ze dvou zákonů, kterým se má transponovat evropská legislativa v oblasti omezení dopadů plastů na životní prostředí. Tento a související tisk byly Sněmovně předloženy už v minulém období, k jejich projednávání se však nedostalo. Lhůta pro transpozici stejně jako u sněmovního tisku 55 uplynula už 3. července 2021.
Tento návrh je tedy změnový zákon k tisku 55. Obsahuje novely souvisejících zákonů. Především zákona o obalech, dále pak živnostenského zákona, zákona o daních z příjmů, zákona o státní zemědělské a potravinářské inspekci a zákona o výrobcích s ukončenou životností. Předmětem návrhu je stanovení příslušných práv a povinností osob uvádějících obaly na trh nebo do oběhu. Vedle toho návrh provádí i nezbytné legislativně technické úpravy. ***
Neprošlo jazykovou korekturou, neautorizováno !
Podle mě je nejpodstatnější stanovení povinného obsahu recyklátu v PET lahvích postupně z 25 % v roce 2025 až na 30 %.
Mediálně nejvděčnější bude jistě povinnost již při výrobě pevně spojovat plastová víčka s PET lahvemi. Dále pak je stanoven cíl třídění PET lahví postupně až na 90 % hmotnosti uvedené do oběhu daný rok.
Častou otázkou je také systém zálohování PET lahví. O tom již byla diskuse u minulého tisku. -
",229,,
2021_6_01076,1076,2021,2022-01-27,6,http://www.psp.cz/eknih/2021ps/stenprot/006schuz/s006270.htm,,ČR Petr Fiala,,person,petr-fiala,Předseda vlády,77. Ústní interpelace,"A to je právě ten rozdíl, paní poslankyně. Já jsem tady zmiňoval ty minulé kauzy právě proto, že si myslím, že se všem má měřit stejným metrem a že se prostě máme ptát i vlastních kolegů, jestli se dopustili něčeho, co je špatné, nebo nedopustili. Já jsem to udělal, pana poslance jsem se zeptal, jeho ujištění jsem dostal. Musím taky říct, že pan poslanec nijak netají to, že ten podnikatelský záměr nevyšel, že nedopadl dobře. K tomu se podle mě jasně postavil. Ale já si nejsem v tuto chvíli vědom toho, a ty signály nemám, že by se Karel Krejza dopustil něčeho, co by mělo zpochybňovat jeho další politické působení.
A říkám to, co jsem vždycky říkal a platí to: pokud se politik dopustil něčeho nezákonného, nekalého, nemá v politice co dělat. My podle toho jednáme. A je jedno, jestli je to politik z ODS nebo z hnutí ANO. A já věřím, že stejný metr, stejnou přísnost budete uplatňovat na všechny, i na vaše stranické kolegy. Já to dělám a budu to tak dělat i nadále.
",176,
2021_6_01033,1033,2021,2022-01-27,6,http://www.psp.cz/eknih/2021ps/stenprot/006schuz/s006264.htm,,Jana Mračková Vildumetzová,,person,jana-mrackova-vildumetzova,Místopředsedkyně PSP,77. Ústní interpelace,"Děkuji předsedovi vlády za odpověď. A táži se nyní pana poslance, chce-li položit předsedovi vlády doplňující otázku. Vidím, že ano, pane poslanče, máte slovo. ***
Neprošlo jazykovou korekturou, neautorizováno !
",30,,
2021_6_00985,985,2021,2022-01-27,6,http://www.psp.cz/eknih/2021ps/stenprot/006schuz/s006256.htm,,Radek Vondráček,,person,,Poslanec,61. Návrh na volbu místopředsedy Poslanecké sněmovny,"...vyzývají i nestátní neziskové organizace. Děkuji za to, že jste mi věnovali pozornost a vyhovíte tomuto návrhu.
",17,,
2021_6_01219,1219,2021,2022-01-28,6,http://www.psp.cz/eknih/2021ps/stenprot/006schuz/s006292.htm,,Jan Bartošek,,person,jan-bartosek,Místopředseda PSP,77. Ústní interpelace,"Děkuji vám, pane poslanče. Další řádně přihlášený s návrhem na úpravu schůze je pan poslanec Patrik Nacher.
Obdržel jsem řadu dotazů, proč pan poslanec mohl mluvit tak dlouho. Tak jenom pro pořádek - z toho důvodu, že zastupuje předsedu klubu a má přednostní právo - na vysvětlenou. Prosím, mluvte.
",49,
2021_6_01220,1220,2021,2022-01-28,6,http://www.psp.cz/eknih/2021ps/stenprot/006schuz/s006292.htm,,Patrik Nacher,,person,patrik-nacher,Poslanec,77. Ústní interpelace,"Dámy a pánové, mám tady druhý bod. Ten první se týkal ochrany spotřebitele, takže to má souvislost s mojí odborností. A ten druhý se týká, že tady vystupuji teď jako pražský poslanec, protože vás chci požádat o předřazení návrhu Zastupitelstva hlavního města Prahy na vydání zákona, kterým se mění zákon č. 455/1991 Sb., o živnostenském podnikání - takzvaně živnostenský zákon. Najdete to jako sněmovní tisk 41.
Poprosil bych zejména koaliční poslance, jestli by mohli dávat pozor, protože tohleto by měl spíš navrhovat koaliční poslanec z Prahy. Teď to myslím opravdu vážně. Tohleto je návrh Zastupitelstva hlavního města Prahy řešící Airbnb - krátkodobé ubytování - a problém, který máme v centru hlavního města Prahy. Já jsem tam v opozici. Jsem v opozici i tady. I přesto to navrhuji já. I když bych měl mít teoreticky zájem na tom, aby se v tom máchala současná koalice v Praze. Ale neudělám to. Já si myslím, že to je pro dobro věci. Takže bych poprosil poslance hnutí STAN, TOP 09, KDU-ČSL, kteří jsou v koalici v Praze, jestli by tento bod mohli podpořit.
O co jde? Jde o to, že ten návrh zmocňuje jednotlivé obce k vydání nařízení a k omezení krátkodobého ubytování, jak to známe z některých jiných metropolí v Evropě. Extrém je tuším Berlín, kde to je asi na 30 dnů v roce. Ale je to na rozhodnutí těch obcí. Abyste věděli, že jsem konzistentní, že to tady nedělám jenom proto, že podle mého názoru a podle mých informací stanovisko koaličních poslanců a z téže strany koaličních zastupitelů je poněkud rozdílný, tak já jsem to tady navrhoval i v minulém volebním období. Na to já navazuji. A jde o to, že prostě ta obec si bude moct, když to bude považovat za potřebné, omezit krátkodobé ubytování na určitý časový úsek, bude moct stanovit podmínky, za kterých bude možné takovou službu zejména v bytových domech poskytnout. Tahleta tematika se týká zejména hlavně města Prahy, v menší míře Karlových Varů, možná jsem něco slyšel v Brně a možná Český Krumlov.
Rád bych to zařadil jako bod po finančním arbitrovi. Ale aby v tom neměl pan předsedající zmatek, já jsem tam měl tři různé varianty, tak bych poprosil o všechny tři varianty: buď jestli bude vůle, protože tady není co, tady to můžeme pustit do druhého čtení a tam si to pak můžeme vypovídat, a když nebude ta vůle, tak to zařadit i za tu korespondenční volbu, to znamená za finančního arbitra, který bude za korespondenční volbou, tedy za tyhlety dvě varianty vás poprosím.
A znovu opakuji, je to návrh, na kterém se shodlo Zastupitelstvo hlavního města Prahy, kde primátor - jo, pardon, já jsem předtím zapomněl ještě říci ještě Pirátskou stranu, tu bych o tu podporu požádal, to znamená STAN, KDU-ČSL, TOP 09 a Piráti. Piráti tam mají primátora. Je to návrh zastupitelstva pod vedením pirátského primátora. A doufám, že to, kolegové, podpoříte, protože já o tom budu informovat na příštím zastupitelstvu, jak se poslanci koaličních subjektů postavili k zákonu řešící Airbnb. Rozumím tomu, že mimo Prahu to ty lidi a poslance třeba tak nezajímá. Ale pražské poslance napříč politickým spektrem by to zajímat mělo. Znovu opakuji, je to číslo (tisku) 41.
Děkuji za vaši podporu.
",532,,
2021_6_01223,1223,2021,2022-01-28,6,http://www.psp.cz/eknih/2021ps/stenprot/006schuz/s006293.htm,,Jan Bartošek,,person,jan-bartosek,Místopředseda PSP,77. Ústní interpelace,"Děkuji za přednesení bodu. Nyní s přednostním právem pan předseda Michálek. Prosím.
",12,
2021_6_01255,1255,2021,2022-01-28,6,http://www.psp.cz/eknih/2021ps/stenprot/006schuz/s006300.htm,,Jan Skopeček,,person,jan-skopecek,Místopředseda PSP,82. Návrh na potvrzení předsedů výborů Poslanecké sněmovny,"Děkuji pěkně. K tomu se dostaneme vzápětí, po ukončení obecné rozpravy samozřejmě budeme hlasovat o přikázání jednotlivým výborům. Já se zeptám, jestli je ještě někdo přihlášen do obecné rozpravy. Nikoho nevidím, obecnou rozpravu tedy končím a prosím o případná závěrečná slova. Zeptám se pana navrhovatele, pana ministra, jestli má zájem o závěrečné slovo. Nemá zájem. Pan zpravodaj avizoval, že ano. Tak, pane zpravodaji, prosím.
",64,,
2021_6_01264,1264,2021,2022-01-28,6,http://www.psp.cz/eknih/2021ps/stenprot/006schuz/s006301.htm,,Jan Skopeček,,person,jan-skopecek,Místopředseda PSP,82. Návrh na potvrzení předsedů výborů Poslanecké sněmovny,"Hlasování nezpochybňujete, jenom pro stenozáznam. Děkuji. A teď už prosím nového zpravodaje pana poslance Bžocha, aby se ujal zpravodajování.
",19,
2021_6_01288,1288,2021,2022-01-28,6,http://www.psp.cz/eknih/2021ps/stenprot/006schuz/s006310.htm,,Alena Schillerová,,person,alena-schillerova,Poslankyně,82. Návrh na potvrzení předsedů výborů Poslanecké sněmovny,"Děkuji za slovo, paní předsedkyně. Upřímně řeknu: Nerozumím tomu. Tento bod byl zařazen na jednání Sněmovny. Bylo hlasováno o jeho předřazení. Paní radní Marvanová sem vážila cestu. Já jsem se domnívala, že to je velmi důležitý bod. Já jsem také chtěla vystoupit k tomu. Týká se občanů Prahy, Brna. Myslím, že to tady řešíme už hodně dlouho a vzpomene si pan předseda klubu Pirátů, že jsme tady řešili zákon společně, zákon o místních poplatcích, kde to byla jedna z cest, abychom aspoň identifikovali ty lidi, kteří vlastně pronajímají byty Airbnb. Pak jsme řešili problematiku živnostenského zákona, dospěli jsme k něčemu, co bylo neřešitelné. To jsme skutečně tehdy potvrdili jako neřešitelné, že by se museli povinně registrovat podle živnostenského zákona. Byla o tom velká debata, nešli jsme do toho, MPO. Teď se našla nějaká cesta, vnímám, že je to podpora. A najednou slyším, že se to má přerušit. Proč se tedy hlasovalo o zařazení, o předřazení návrhu našeho poslance? Paní radní přijela. Proč nenecháte doběhnout debatu, která se tady rozběhla? Jsou tam čtyři přihlášení. Ať aspoň skončí rozprava a ta rozprava se nějakým způsobem ukončí a pak se o tomto mohlo hlasovat. Prostě nerozumím tomu. Proč tento zákon není důležitý pro vás? Proč není důležitý pro občany této země?
Nezlobte se, já to chápu jako jakousi z vaší strany podivnou - nechci použít slovo obstrukci - ale prostě podivnou praktiku, které nerozumím. A já žádám o přestávku na jednání klubu hnutí ANO do 14 hodin. Děkuji vám. ***
Neprošlo jazykovou korekturou, neautorizováno !
",252,,
2021_6_01212,1212,2021,2022-01-28,6,http://www.psp.cz/eknih/2021ps/stenprot/006schuz/s006288.htm,,Jan Bartošek,,person,jan-bartosek,Místopředseda PSP,77. Ústní interpelace,"Tak nyní s přednostním právem paní poslankyně místopředsedkyně Mračková Vildumetzová k pořadu schůze. Prosím, máte slovo.
",16,
2021_6_00764,764,2021,2022-01-25,6,http://www.psp.cz/eknih/2021ps/stenprot/006schuz/s006198.htm,,Zdeněk Kettner,,person,zdenek-kettner-3,Poslanec,68. Žádost vlády České republiky o&nbsp;vyslovení důvěry,"Paní předsedající, děkuji za slovo. Já rozhodně chválím tu možnost zvýšit pravomoci ředitelů. Bohužel tentokrát jenom v jednom konkrétním případě. Ty pravomoci ředitelů by rozhodně měly být větší. Později se dostanu k tomu, co mě k tomuto názoru vede.
Musím ale říct, že těch deset dní - jsou to vlastně dva pracovní týdny. Je v tomto směru skvělé, že ředitel má šanci, protože já obecně všechny ředitele považuji za vysokoškolsky vzdělané a samostatně myslící lidi, kteří jsou na svém místě, a oni v tu chvíli musí - toto je obecný problém systémový v našem školství. Na bedra našich ředitelů se neustále valí další a další požadavky, další a další věci, které oni musejí splnit. Opravdu ten ředitel v některých chvílích, aby v té škole spal. To znamená, že kromě zvýšení pravomocí ředitele v tomto konkrétním případu bychom se obecně i měli zamyslet, co s tím, aby ředitel nebyl otrokem té své práce. Mě zaujalo, protože ta administrativa je neuvěřitelná, že se to má řešit tím, že má být jakýsi kurz, kde se ředitelé naučí delegovat tu zátěž na někoho jiného. Takže to jsem si musel přečíst několikrát, abych uvěřil vlastním očím. My tady pořád mluvíme o tom, že tu přebujelou administrativu atd. nějakým způsobem omezíme, a my to chceme řešit tím, že my ji neomezíme, možná ji ještě navýšíme, a aby na toho pana ředitele toho nebylo moc, tak aby to na někoho, lidově, jak se říká, hodil. A mě by zajímalo, na koho to ten pan ředitel má hodit. Jestli na paní uklízečku nebo na paní kuchařku? Protože co si budeme povídat, když vezmu posloupnost velení, kdo přichází další do úvahy, jsou zástupci ředitele. Ti ale zase nemají až tak výrazně omezené úvazky, mají svoji přímou vyučovací činnost, takže ti z toho asi také nebudou dvakrát nadšení.
Druhá věc je, co ti ředitelé vlastně musejí řešit. A bohužel ředitel v dnešní době - my pořád vycházíme z toho, že v pozici ředitelů jsou vystudovaní učitelé, kteří mají za sebou určitou pedagogickou praxi. Problém je v tom, že my na pozici ředitele po nich chceme úplně něco jiného. Dalo by se říct, já už začínám míst pocit, že by snad u pedagogických fakult měl být samostatný studijní obor s názvem ředitel, protože on musí řešit ekonomické otázky. ***
Neprošlo jazykovou korekturou, neautorizováno !
On musí řešit legislativní otázky, teď musí přijímat práci Krajských hygienických stanic, aby se to nepletlo. A my vlastně ty ředitele házíme přes palubu. Moje osobní zkušenost, mluvila se mnou kolegyně, zkušená učitelka, která je ve školství 23 let, nastupovala rok přede mnou, a ta skoro se slzami v očích říkala, že už toho má dost a že vážně uvažuje o tom, že skončí, přitom tím školstvím žije. Jen tak mimochodem, na naší škole vytvořila třídy s prvky montessori. Ona opravdu věnovala tomu neuvěřitelné úsilí, vlastní finance, všechno zařídila prakticky sama a rozjela montessori třídy, což je úžasná věc, když si rodiče mohou vybrat ze způsobu výuky.
A ona říkala: My jsme hozeni přes palubu. Tady se dělají nějaká jakoby nepopulární opatření, která ale musí vyhlašovat ředitelé, ti ředitelé za to mají veškerou odpovědnost, ale hlavně z pohledu těch rodičů. Ono obecně, teď momentálně jsme ve stavu, kdy se to všechno hází na ty ředitele a pedagogické pracovníky a oni jsou vlastně mezi mlýnskými kameny. Oni ať se rozhodnou jak se rozhodnou, vždycky budou ti špatní. Mluvím z vlastní zkušenosti. Když budu do detailu dodržovat veškerá opatření, i když soud rozhodl, že jsou špatná, z našeho pohledu nemají žádnou logiku, tak jedna polovina, stejně jak totiž je rozdělena společnost, tak úplně stejně jsou rozděleni ti rodiče. Takže ředitel rozhodne tak, že bude striktně všechno dodržovat. A už na něj míří žaloby od jedné půlky rodičů. On se tedy rozhodne, zachovám si zdravý rozum, trošičku to rozvolní, a v tu chvíli ho zažaluje druhá polovina rodičů, která má prostě pocit, že ty jejich děti chce zabít.
A prostě ti ředitelé v tomto směru nemají vůbec žádnou oporu. Dále jakým způsobem teď funguje informování, co vlastně ti ředitelé mají dělat. Nyní za současné situace není nic divného, kdy paní ředitelce do datové schránky přijde informace, co má dělat od pondělí ráno, a přijde jí to v neděli večer do datové schránky. Já tedy si úplně nejsem jistý, jestli Ministerstvo školství má představu o pracovní době ředitelů a učitelů, ale nejsem si úplně jistý, že ředitel v té škole spí a pravidelně každou hodinu si zjišťuje, jestli mu něco nepřišlo do datové schránky. A nejenom že poslat to v neděli je nesmyslné, když to chci od pondělí. Druhá věc je, že ten ředitel musí mít čas na přípravu, jakým způsobem to doporučení, nařízení nějakým způsobem aplikovat, aby to mohlo vejít v platnost. To znamená, že my ty ředitele opravdu dostáváme na kraj psychické výdrže i fyzické.
A jak tady říkal kolega přede mnou, klobouk dolů před těmi řediteli, že už nám nepodávají hromadné výpovědi. To znamená, že tato novela, ta možnost, že ředitelé mohou vyhlásit to ředitelské volno, určitě stoprocentně jim vytrhne trn z paty. Krajská hygienická stanice nestíhá, ředitel dostane přesně do ruky v ten daný moment, kolik je dětí v karanténě, kolik má učitelů. A ten ředitel, protože je kvalifikovaný, má zkušenosti z praxe, do hodiny paní ředitelka je schopna zajistit plnohodnotnou on-line výuku. Já jsem vlastně z pozice učitele zažil dvě ty vlny. Vlastně byly to dva školní roky po sobě. První školní rok, všichni jsme na to koukali, netušili jsme, co máme dělat, nikdo to nevěděl. Nevěděli to vlastně napříč celou Evropou a v některých případech to nevíme pořádně dodnes.
A my nějakým způsobem jsme experimentovali, bádali. Pak skončil školní rok, paní ředitelka si nás svolala na poradu, každý jsme řekli nějaký svůj názor, a vlastně jsme vytvořili, i když jsme... nebo takhle. My jsme doufali, že už nic dalšího nepřijde, ale tušili jsme, že přijde. Takže paní ředitelka jednoznačně si vytvořila vlastní bojový plán, když to řekneme. Všichni jsme se museli sjednotit, aby to nebylo chaotické a měli jsme jasnou představu a vizi, jak ta on-line výuka bude probíhat. To znamená, že byli jsme na to připraveni. Ale na rovinu. Ta on-line výuka nikdy nebude plnohodnotná.
To znamená, když já tady potom slyším nějaké takové ty náznaky, že by on-line výuka měla být nějakou normou, jako plnohodnotným doplňkem toho prezenčního studia, tak je to krok špatným směrem. Určitě souhlasím s tím, že ta on-line výuka by měla být nějakým způsobem ošetřená, ale rozhodně to na ní nestavět. Důvod je naprosto jednoduchý. Když se zeptáte dítěte v rámci školního kolektivu, tak to nejhorší, co můžete udělat, že přímo před tím školním kolektivem se kouknete na to dítě a zeptáte se, jestli něčemu nerozumí. Málokteré dítě v tom školním kolektivu najde dostatek odvahy, že zvedne tu ruku, já nerozumím tomu a tomu, protože má pocit selhání, že ty děti ostatní se mu budou smát.
Já jako učitel, když stojím v té třídě, tento dotaz vznesu, tak já se nemusím vůbec... takhle. Já ten dotaz vůbec nemusím vznést, omlouvám se, ale stačí se jenom dívat na ty děti. Jo? Skončím nějakou část, kouknu se a teď už na pohledu očí vyděšených hledají pomoc všude možně a teď si řeknou: ajajaj, tak tady se neurodilo, tady to semínko nevyklíčilo, tak to zkusíme jinak, když to nejde dveřmi, uděláme to oknem. Když to nepůjde oknem, skočíme do toho komínem, do těch znalostí a vědomostí. Takže opravdu ta on-line výuka je ta poslední možnost. A právě tady ta možnost toho ředitele v jednotlivých třídách vyhlásit tu distanční výuku právě umožní, aby maximální možný počet dětí dostalo tu nejlepší a maximální možnou výuku, kterou si ty děti zaslouží.
Dál už nebudu zdržovat, těch námětů, jakým způsobem rozšířit pravomoce ředitele mám samozřejmě v hlavě spoustu. Ale co se týká tohoto projednávaného zákona, tak určitě podpoříme to, aby ředitelé skutečně ty pravomoce měli větší a nechali jsme to na nich jako na profesionálech. Děkuji.
",1310,,
